review_id,user_id,feature_name,review_text,rating,sentiment,issue_category,support_ticket_flag,app_version,timestamp
R001148,U001177,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.3.1,2024-12-06 21:41:00
R001149,U011002,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.3.1,2024-09-23 15:59:00
R001150,U005967,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,0,4.5.3,2025-02-09 00:32:00
R001151,U011488,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,0,4.3.3,2024-11-17 13:31:00
R001152,U009915,Watch Party,Had to retry 3 times before the session started.,2.0,negative,Crashes,1,4.3.1,2024-08-01 21:14:00
R001153,U003760,Watch Party,The syncing is off. Our streams weren't in sync at all. Please improve.,2.0,negative,Crashes,1,4.2.4,2025-01-12 21:35:00
R001154,U003268,Watch Party,This feature is a joke. Never works on smart TV.,1.0,negative,Bug,1,4.2.3,2024-11-03 07:24:00
R001155,U004347,Watch Party,Had to retry 3 times before the session started.,2.0,positive,Crashes,0,4.2.2,2025-02-14 08:24:00
R001156,U002298,Watch Party,This feature is a joke. Never works on smart TV.,1.0,negative,Bug,0,4.1.1,2024-10-03 02:49:00
R001157,U011559,Watch Party,Works sometimes. Hoping they improve stability. Please improve.,3.0,neutral,Too Many Steps,0,4.3.0,2024-08-23 12:09:00
R001158,U001345,Watch Party,This feature is a joke. Never works on smart TV.,1.0,negative,Bug,1,4.5.4,2024-12-09 22:17:00
R001159,U006889,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,0,4.1.3,2025-01-01 23:00:00
R001160,U001214,Watch Party,Had to retry 3 times before the session started. Highly disappointing.,2.0,negative,Crashes,1,4.5.4,2024-12-22 07:01:00
R001161,U010306,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.5.4,2024-09-01 10:26:00
R001162,U008885,Watch Party,This feature is a joke. Never works on smart TV.,1.0,negative,Bug,0,4.3.2,2024-12-18 20:09:00
R001163,U007601,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it! Really needs work.",5.0,positive,Positive Experience,0,4.1.3,2024-10-18 00:17:00
R001164,U003000,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,0,4.1.1,2025-01-09 03:08:00
R001165,U002761,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,1,4.5.2,2025-02-03 04:43:00
R001166,U006955,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.1.2,2024-08-07 15:21:00
R001167,U004462,Watch Party,My friends can never join. Garbage feature. Highly disappointing.,1.0,negative,Bug,0,4.2.1,2024-11-05 22:40:00
R001168,U011365,Watch Party,Had to retry 3 times before the session started.,2.0,negative,Crashes,0,4.2.1,2024-12-28 19:05:00
R001169,U009852,Watch Party,Had to retry 3 times before the session started. Please improve.,2.0,negative,Crashes,0,4.5.4,2024-08-14 08:15:00
R001170,U002747,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.3.0,2024-10-29 03:53:00
R001171,U005714,Watch Party,The syncing is off. Our streams weren't in sync at all.,2.0,negative,Crashes,0,4.5.1,2024-09-06 15:36:00
R001172,U002594,Watch Party,Had to retry 3 times before the session started.,2.0,negative,Crashes,0,4.2.2,2024-11-16 09:36:00
R001173,U010483,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,1,4.1.1,2024-10-24 22:22:00
R001174,U003563,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,0,4.4.4,2024-09-11 21:15:00
R001175,U001340,Watch Party,"Watch party sometimes works, but loading is painfully slow.",2.0,negative,Crashes,1,4.1.2,2024-12-15 01:55:00
R001176,U009825,Watch Party,Watch party is okay but could use better friend invite options.,3.0,negative,Too Many Steps,0,4.3.3,2024-11-23 15:26:00
R001177,U006295,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.4.2,2024-08-04 14:03:00
R001178,U001758,Watch Party,This feature is a joke. Never works on smart TV.,1.0,negative,Bug,0,4.5.2,2024-12-08 23:53:00
R001179,U008048,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,0,4.2.4,2024-09-11 23:07:00
R001180,U000196,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.1.4,2024-12-07 02:42:00
R001181,U006671,Watch Party,Room creation fails half the time. Very frustrating. Still waiting for a fix.,1.0,negative,Bug,0,4.1.2,2024-12-10 22:26:00
R001182,U000215,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.1.3,2024-12-27 10:28:00
R001183,U002529,Watch Party,"Watch party sometimes works, but loading is painfully slow. Please improve.",2.0,negative,Crashes,0,4.2.3,2025-02-05 19:31:00
R001184,U009038,Watch Party,"INVITED 3 FRIENDS, APP FROZE BEFORE WE COULD EVEN START. USELESS.",1.0,negative,Bug,0,4.3.4,2025-02-19 23:59:00
R001185,U006170,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.4.0,2025-01-17 12:14:00
R001186,U011590,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,0,4.1.2,2024-09-14 01:09:00
R001187,U002053,Watch Party,My friends can never join. Garbage feature. Still waiting for a fix.,1.0,negative,Bug,1,4.1.0,2024-08-26 07:28:00
R001188,U006185,Watch Party,The syncing is off. Our streams weren't in sync at all.,2.0,negative,Crashes,0,4.4.3,2024-09-08 10:52:00
R001189,U003975,Watch Party,Watch party crashes every single time I try to use it. Completely broken. Really needs work.,1.0,negative,Bug,1,4.3.0,2025-01-11 11:15:00
R001190,U009795,Watch Party,"Invited 3 friends, app froze before we could even start. Useless. Please improve.",,negative,Bug,1,4.4.0,2024-09-26 00:14:00
R001191,U011987,Watch Party,"Invited 3 friends, app froze before we could even start. Useless.",1.0,negative,Bug,0,4.3.2,2024-10-28 03:48:00
R001192,U003032,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,1,4.5.0,2024-10-06 13:51:00
R001193,U003764,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,0,4.3.3,2024-08-28 16:26:00
R001194,U002462,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,0,4.2.0,2024-09-19 16:59:00
R001195,U006937,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.5.4,2025-02-23 12:12:00
R001196,U007970,Watch Party,My friends can never join. Garbage feature.,1.0,negative,Bug,1,4.1.3,2025-02-22 21:02:00
R001197,U005524,Watch Party,"Watch party sometimes works, but loading is painfully slow.",2.0,negative,Crashes,1,4.5.3,2024-11-14 10:54:00
R001198,U004522,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,1,4.1.2,2024-10-05 21:17:00
R001199,U008358,Watch Party,Room creation fails half the time. Very frustrating.,1.0,positive,Bug,0,4.4.0,2025-01-08 14:51:00
R001200,U006476,Watch Party,ROOM CREATION FAILS HALF THE TIME. VERY FRUSTRATING.,1.0,negative,Bug,1,4.2.2,2024-12-12 15:38:00
R001201,U011069,Downloads,Downloaded an entire season before my flight. Lifesaver!,5.0,positive,Positive Experience,0,4.5.0,2025-02-21 09:17:00
R001202,U000556,Downloads,Best feature on the platform. Never had an issue with downloads.,5.0,positive,Positive Experience,0,4.3.4,2025-02-25 23:06:00
R001203,U009448,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature! Highly disappointing.,5.0,positive,Positive Experience,0,4.4.0,2025-01-07 21:14:00
R001204,U009076,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature!,,positive,Positive Experience,0,4.5.3,2025-01-22 22:07:00
R001205,U003500,Downloads,Downloads are very useful. Saves me on long flights.,4.0,positive,Positive Experience,0,4.5.2,2025-02-15 14:33:00
R001206,U003874,Downloads,Love the offline mode. Works perfectly every time.,,positive,Positive Experience,0,4.2.1,2025-01-12 19:11:00
R001207,U009304,Downloads,The download quality could be better at lower speeds.,3.0,neutral,Performance,0,4.3.1,2024-11-18 18:35:00
R001208,U007754,Downloads,Downloaded an entire season before my flight. Lifesaver!,5.0,positive,Positive Experience,0,4.3.2,2024-12-10 17:39:00
R001209,U010886,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature!,5.0,positive,Positive Experience,0,4.3.2,2024-09-11 00:47:00
R001210,U010994,Downloads,Downloaded an entire season before my flight. Lifesaver!,5.0,positive,Positive Experience,0,4.5.4,2025-02-11 01:33:00
R001211,U007577,Downloads,Downloads are very useful. Saves me on long flights. Please improve.,4.0,positive,Positive Experience,0,4.1.4,2024-11-29 23:48:00
R001212,U011770,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature!,5.0,positive,Positive Experience,0,4.1.0,2025-01-04 07:17:00
R001213,U009429,Downloads,Best feature on the platform. Never had an issue with downloads.,5.0,positive,Positive Experience,0,4.2.3,2025-01-05 13:14:00
R001214,U000892,Downloads,Downloaded an entire season before my flight. Lifesaver!,5.0,positive,Positive Experience,0,4.3.2,2024-10-24 07:59:00
R001215,U005792,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature!,5.0,positive,Positive Experience,0,4.1.2,2024-10-19 14:06:00
R001216,U009968,Downloads,Downloaded an entire season before my flight. Lifesaver!,5.0,positive,Positive Experience,0,4.3.4,2024-12-26 04:49:00
R001217,U005119,Downloads,DOWNLOADED CONTENT EXPIRED WAY TOO FAST. NOT ENOUGH TIME FOR TRAVEL. PLEASE IMPROVE.,1.0,negative,Performance,0,4.1.0,2024-09-24 01:44:00
R001218,U010317,Downloads,Downloads are very useful. Saves me on long flights.,,positive,Positive Experience,0,4.2.3,2024-10-23 10:52:00
R001219,U007234,Downloads,Seamless download experience. 10 out of 10.,5.0,positive,Positive Experience,0,4.5.3,2024-08-01 01:57:00
R001220,U007584,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature!,5.0,positive,Positive Experience,0,4.4.2,2024-09-09 21:12:00
R001221,U000618,Downloads,Seamless download experience. 10 out of 10.,5.0,positive,Positive Experience,0,4.1.3,2024-09-26 08:29:00
R001222,U007428,Downloads,Downloaded an entire season before my flight. Lifesaver!,5.0,positive,Positive Experience,0,4.3.0,2024-10-09 22:28:00
R001223,U007977,Downloads,Downloads are very useful. Saves me on long flights.,4.0,positive,Positive Experience,0,4.5.2,2024-10-13 09:37:00
R001224,U001292,Downloads,Love the offline mode. Works perfectly every time.,4.0,positive,Positive Experience,0,4.3.1,2024-12-22 02:05:00
R001225,U000927,Downloads,Downloaded content expired way too fast. Not enough time for travel.,1.0,negative,Performance,1,4.2.1,2024-11-24 01:46:00
R001226,U010434,Downloads,Love the offline mode. Works perfectly every time.,4.0,positive,Positive Experience,0,4.2.0,2024-12-19 04:23:00
R001227,U000867,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature!,5.0,positive,Positive Experience,0,4.1.2,2024-11-24 00:15:00
R001228,U007800,Downloads,Love the offline mode. Works perfectly every time.,4.0,positive,Positive Experience,0,4.4.3,2024-12-01 17:20:00
R001229,U001623,Downloads,Downloaded content expired way too fast. Not enough time for travel.,1.0,negative,Performance,0,4.5.1,2024-08-29 05:15:00
R001230,U000002,Downloads,Love the offline mode. Works perfectly every time.,4.0,positive,Positive Experience,0,4.2.4,2025-01-13 20:24:00
R001231,U008896,Downloads,Downloaded an entire season before my flight. Lifesaver!,5.0,positive,Positive Experience,0,4.1.4,2024-12-21 13:07:00
R001232,U002749,Downloads,Love the offline mode. Works perfectly every time.,4.0,positive,Positive Experience,0,4.2.0,2024-10-29 23:38:00
R001233,U007695,Downloads,Love the offline mode. Works perfectly every time.,4.0,positive,Positive Experience,0,4.3.1,2024-09-02 21:13:00
R001234,U009676,Downloads,Downloads keep failing midway with no error message.,1.0,negative,Performance,1,4.1.3,2025-02-22 15:22:00
R001235,U000923,Downloads,Seamless download experience. 10 out of 10.,5.0,positive,Positive Experience,0,4.5.4,2024-12-02 21:45:00
R001236,U004669,Downloads,Downloads are very useful. Saves me on long flights.,4.0,positive,Positive Experience,0,4.1.3,2025-02-03 03:53:00
R001237,U000885,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature!,5.0,positive,Positive Experience,0,4.2.2,2024-10-13 23:29:00
R001238,U010714,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature! Really needs work.,5.0,positive,Positive Experience,0,4.5.2,2024-09-24 16:56:00
R001239,U007645,Downloads,Downloads are decent. Works okay for flights.,3.0,neutral,Performance,0,4.1.0,2024-09-03 12:40:00
R001240,U006453,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature!,5.0,positive,Positive Experience,0,4.5.4,2024-09-04 03:59:00
R001241,U007817,Downloads,Love the offline mode. Works perfectly every time.,4.0,positive,Positive Experience,0,4.5.4,2024-08-18 01:06:00
R001242,U006085,Downloads,Download speed is slower than expected.,2.0,negative,Slow Loading,0,4.5.0,2024-09-08 17:42:00
R001243,U004583,Downloads,Downloaded content expired way too fast. Not enough time for travel.,1.0,negative,Performance,0,4.4.3,2025-01-07 08:33:00
R001244,U010903,Downloads,Seamless download experience. 10 out of 10. Still waiting for a fix.,5.0,positive,Positive Experience,0,4.5.3,2024-10-10 03:42:00
R001245,U009291,Downloads,Seamless download experience. 10 out of 10.,5.0,positive,Positive Experience,0,4.2.0,2024-08-10 01:08:00
R001246,U011722,Downloads,Love the offline mode. Works perfectly every time.,4.0,positive,Positive Experience,0,4.2.2,2024-08-29 17:45:00
R001247,U005713,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature!,5.0,positive,Positive Experience,0,4.3.2,2025-01-24 11:12:00
R001248,U005256,Downloads,Downloaded an entire season before my flight. Lifesaver!,5.0,positive,Positive Experience,0,4.1.0,2024-08-12 22:43:00
R001249,U000763,Downloads,Seamless download experience. 10 out of 10.,5.0,positive,Positive Experience,0,4.3.4,2024-08-17 14:52:00
R001250,U009699,Downloads,Best feature on the platform. Never had an issue with downloads.,5.0,neutral,Positive Experience,0,4.3.4,2024-12-30 08:12:00
R001251,U003385,Downloads,Downloaded an entire season before my flight. Lifesaver!,5.0,positive,Positive Experience,0,4.1.2,2025-01-27 08:29:00
R001252,U002147,Downloads,Love the offline mode. Works perfectly every time. Really needs work.,4.0,positive,Positive Experience,0,4.3.2,2024-08-07 08:21:00
R001253,U003375,Downloads,Best feature on the platform. Never had an issue with downloads.,5.0,positive,Positive Experience,0,4.5.4,2024-09-26 12:09:00
R001254,U004112,Downloads,Downloaded content expired way too fast. Not enough time for travel.,1.0,negative,Performance,1,4.2.0,2024-11-27 15:32:00
R001255,U002211,Downloads,Download speed is slower than expected.,2.0,negative,Slow Loading,1,4.5.2,2024-10-20 02:40:00
R001256,U000499,Downloads,Downloads are very useful. Saves me on long flights.,4.0,positive,Positive Experience,0,4.3.4,2024-09-29 08:14:00
R001257,U009570,Downloads,Love the offline mode. Works perfectly every time.,4.0,positive,Positive Experience,0,4.4.2,2025-02-26 20:31:00
R001258,U006957,Downloads,Seamless download experience. 10 out of 10. Really needs work.,5.0,positive,Positive Experience,0,4.5.0,2024-09-29 11:46:00
R001259,U010695,Downloads,Downloads are extremely useful while traveling. Absolutely love this feature!,5.0,positive,Positive Experience,0,4.1.3,2024-09-08 04:14:00
R001260,U003710,Downloads,Download speed is slower than expected.,2.0,negative,Slow Loading,0,4.3.3,2024-10-19 21:26:00
R001261,U010195,Downloads,Seamless download experience. 10 out of 10.,5.0,positive,Positive Experience,0,4.4.4,2025-02-23 19:59:00
R001262,U006873,Downloads,Seamless download experience. 10 out of 10.,5.0,positive,Positive Experience,0,4.1.3,2025-01-10 12:07:00
R001263,U007716,Downloads,Downloads are decent. Works okay for flights.,3.0,neutral,Performance,0,4.1.3,2024-12-17 09:47:00
